"restaurant name","country code",city,long,lat,cuisines,booking,online_delivery,delivery,price,rating
"Brijwasi Sweet and Namkeen",1,"New Delhi",77.31334833,28.59807667,"Street Food, Mithai",No,No,No,1.300,0
"Khana Khazana",1,"New Delhi",77.25662515,28.52351906,"North Indian, Mughlai, Chinese, Bakery",No,No,No,10.400,3.7
"Ahad Sons Restaurant",1,"New Delhi",77.2182605,28.5607572,Kashmiri,No,No,No,9.750,3.4
"Jughead's Fast Food Corner",1,"New Delhi",77.21790746,28.56074218,"Chinese, Fast Food, North Indian",No,Yes,No,6.500,3.6
"The Coffee Bond",1,"New Delhi",77.21807376,28.56028103,Cafe,No,Yes,No,9.100,4.2
"Wow! Momo",1,"New Delhi",77.076886,28.6291105,"Tibetan, Chinese",No,Yes,No,4.550,2.9
"Domino's Pizza",1,"New Delhi",77.0760342,28.6288818,"Pizza, Fast Food",No,No,No,9.100,3.6
Haldiram's,1,"New Delhi",77.0764473,28.6287601,"Mithai, North Indian, South Indian",No,No,No,6.500,3.7
Keventers,1,"New Delhi",77.0770547,28.6290915,Beverages,No,No,No,5.200,3.8
"Pat 'N' Harry",1,"New Delhi",77.075439,28.629097,American,No,Yes,No,5.200,2.3
"34, Chowringhee Lane",1,"New Delhi",77.0334663,28.6191075,"Fast Food",No,Yes,No,2.600,3.1
"Aggarwal Sweets",1,"New Delhi",77.0409828,28.6203298,Mithai,No,No,No,1.300,2.8
"Amritsari Dhaba",1,"New Delhi",77.032612,28.6194,"North Indian",No,No,No,3.250,2.9
"Apna Swad",1,"New Delhi",77.0676143,28.6193541,"North Indian, Chinese, Fast Food",No,Yes,No,6.500,2.9
"ATM Food Corner",1,"New Delhi",77.0723362,28.6180649,"North Indian",No,No,No,2.600,3
"Burger House",1,"New Delhi",77.0336428,28.6190995,"Burger, Fast Food",No,Yes,No,2.600,2.8
"Cafe De Bienka",1,"New Delhi",77.0675373,28.6216032,"Fast Food, Chinese",No,No,No,4.550,2.7
"Chatkaara Point",1,"New Delhi",77.0680939,28.6104281,"Fast Food, Chinese",No,No,No,3.250,2.9
"Dharma Punjabi Dhaba",1,"New Delhi",77.0590998,28.619233,"North Indian",No,Yes,No,3.900,2.7
"Domino's Pizza",1,"New Delhi",77.0571866,28.6222421,"Pizza, Fast Food",No,No,No,9.100,2.5
"Flavourz Factoree",1,"New Delhi",77.0448877,28.6200086,"Fast Food, Chinese, Bakery",No,No,No,3.900,3.1
"Gabbar Chowmein",1,"New Delhi",77.0390888,28.6213725,"Fast Food",No,No,No,1.300,3
"Gayatri's Break Point Restaurant",1,"New Delhi",77.0621578,28.6200658,"North Indian, South Indian, Chinese, Fast Food",No,No,No,3.900,3.1
"Grover Sweets & Bakers",1,"New Delhi",77.0599921,28.6209487,"Street Food, Chinese, Mithai",No,No,No,1.950,3.3
"Khalsa Veg Corner",1,"New Delhi",77.0643164,28.6229612,"North Indian, Fast Food",No,No,No,3.900,3.1
"Lajawab Chinese Food",1,"New Delhi",77.0391009,28.6210909,"Chinese, North Indian, Fast Food",No,No,No,3.900,3
"Lajwab Bakery",1,"New Delhi",77.0630573,28.6205109,Bakery,No,No,No,1.300,3.1
"Maharani Rasoi",1,"New Delhi",77.0309438,28.6193756,"North Indian",No,No,No,1.950,3
"Natkhat Bakers",1,"New Delhi",77.0411281,28.6217969,"Bakery, Fast Food",No,Yes,No,3.900,3.1
"Pastry Palace",1,"New Delhi",77.0605838,28.6228245,"Bakery, Street Food",No,Yes,No,4.550,3.2
"Punjabi Tadka",1,"New Delhi",77.0627386,28.6236426,"North Indian, Chinese",No,Yes,No,6.500,2.7
"Radha Swami Vaishno Dhaba",1,"New Delhi",77.0671945,28.6197461,"North Indian",No,No,No,2.600,3
Scoops,1,"New Delhi",77.0580204,28.6203826,"Beverages, Fast Food",No,No,No,2.600,2.8
"Shah Bakery",1,"New Delhi",77.0612584,28.6185458,"Fast Food, Bakery",No,No,No,5.200,3
"Shahi Kachauri Wale",1,"New Delhi",77.0322933,28.6192376,"Street Food",No,No,No,0.650,2.8
"Shahi Kachauri",1,"New Delhi",77.0569411,28.6218904,"Street Food",No,No,No,0.650,2.8
"Shri Bikaner Sweets",1,"New Delhi",77.0391304,28.6275118,"Fast Food, South Indian, Chinese, Mithai",No,No,No,3.250,2.9
"Shri Krishna Vaishno Dhaba",1,"New Delhi",77.0563114,28.6036473,"North Indian",No,No,No,3.900,3
"Shri Murli Wala",1,"New Delhi",77.0306405,28.6191566,"North Indian, South Indian, Chinese, Street Food",No,No,No,5.200,2.8
"Shri Radha Ki Rasoi",1,"New Delhi",77.0347129,28.6196925,"North Indian, Chinese, South Indian",No,No,No,3.900,2.8
"Singh's Ice Cream Parlour",1,"New Delhi",77.0391763,28.6211282,"Ice Cream, Desserts, Fast Food",No,No,No,2.600,3
"Swastik Restaurant",1,"New Delhi",77.0332316,28.6188173,"Chinese, South Indian, North Indian",No,Yes,No,5.200,2.7
"Tanatan Corner",1,"New Delhi",77.0569043,28.621959,"North Indian",No,No,No,2.600,2.9
"Tasty Bite",1,"New Delhi",77.0386806,28.620035,"North Indian, Chinese",No,Yes,No,8.450,2.8
"Aggarwal Jalebi Wale",1,"New Delhi",77.063507,28.6217187,"Street Food",No,No,No,0.650,0
"Aggarwal Sweets",1,"New Delhi",77.0302045,28.6187806,"Mithai, Street Food, North Indian",No,No,No,2.600,0
"Arora Pastry Palace",1,"New Delhi",77.0324848,28.6191434,"Bakery, Fast Food",No,No,No,1.300,0
"Chinese Chatorey Xpress",1,"New Delhi",77.0715259,28.6205123,"Chinese, North Indian, Fast Food",No,Yes,No,3.250,0
Chocochill,1,"New Delhi",0,0,Desserts,No,No,No,3.250,0
"Da Pizza Zone",1,"New Delhi",77.0392204,28.6267145,"Pizza, Fast Food",No,Yes,No,7.800,0
"Food N Shakes",1,"New Delhi",77.0617981,28.6199415,"Chinese, Fast Food",No,No,No,3.250,0
"Green Chick Chop",1,"New Delhi",77.0608986,28.6230789,"Raw Meats, Fast Food",No,No,No,4.550,0
"Grover Sweets",1,"New Delhi",77.0638218,28.6242121,"Street Food, Chinese",No,No,No,3.250,0
"J V's Fried Chicken",1,"New Delhi",77.0346005,28.6194036,"Fast Food",No,Yes,No,3.900,0
"Kamal Chat Bhandar",1,"New Delhi",77.0608986,28.6179737,"Street Food",No,No,No,1.300,0
"Khalsa Chicken Corner",1,"New Delhi",77.037568,28.6199262,"North Indian, Mughlai",No,No,No,3.250,0
"Lala Da Shudh Vaishno Dhaba",1,"New Delhi",77.0583229,28.6224126,"North Indian",No,No,No,2.600,0
"Madras Cafe",1,"New Delhi",77.0582581,28.6189874,"South Indian",No,No,No,2.600,0
"New China Town",1,"New Delhi",77.0331929,28.6173544,Chinese,No,No,No,3.900,0
"Pick & Carry",1,"New Delhi",77.0398501,28.6296412,"Fast Food",No,No,No,2.600,0
"Punjabi Chicken",1,"New Delhi",77.0641627,28.6093206,"North Indian",No,No,No,5.200,0
"Sandwiches 'N' More",1,"New Delhi",77.0580204,28.6183226,"Fast Food, Chinese",No,No,No,3.250,0
"Sapna Restaurant",1,"New Delhi",77.0599045,28.6226053,"North Indian, Chinese",No,Yes,No,2.600,0
"Sargam Sweets",1,"New Delhi",77.0392018,28.6209825,"Desserts, Street Food",No,No,No,1.950,0
"Tandoori Theka",1,"New Delhi",77.0485758,28.6206339,"Mughlai, North Indian",No,Yes,No,5.850,0
"The Darjiling Delicious Chinese Food",1,"New Delhi",77.0608752,28.6211626,Chinese,No,No,No,1.300,0
"Veg Darbar - The Royal Taste",1,"New Delhi",77.056812,28.622119,"North Indian, Chinese",No,No,No,5.200,0
"Veg. Darbar",1,"New Delhi",77.0570523,28.6218839,"North Indian, Chinese",No,No,No,5.200,0
"Wah Ji Wah",1,"New Delhi",77.0611463,28.6231917,"North Indian",No,Yes,No,5.200,2.4
"Cafe Coffee Day",1,"New Delhi",77.2869436,28.6373178,Cafe,No,No,No,5.850,2.6
"Chalte Firte Momos",1,"New Delhi",77.2862874,28.6367704,"Fast Food, Chinese",No,No,No,3.900,2.6
"Chutneez Restaurant Lounge & Bar",1,"New Delhi",77.2861149,28.6370319,"North Indian, Chinese, Mughlai",Yes,No,No,15.600,2.7
"Domino's Pizza",1,"New Delhi",77.2862468,28.6367821,"Pizza, Fast Food",No,No,No,9.100,3.4
Fattoush,1,"New Delhi",77.2862407,28.6368753,Lebanese,No,No,No,2.600,2.9
Keventers,1,"New Delhi",77.2863589,28.6368388,Beverages,No,No,No,5.200,3.3
"Kutty's South Indian Cafe",1,"New Delhi",77.2859303,28.6367067,"South Indian",No,No,No,3.250,3.4
Mandrain,1,"New Delhi",77.2870265,28.6369816,Chinese,No,No,No,5.850,2.8
"Nazeer Foods",1,"New Delhi",77.2854132,28.637003,"Mughlai, North Indian",No,No,No,7.800,3.4
"Nirula's Ice Cream",1,"New Delhi",77.2863408,28.6368424,"Desserts, Ice Cream",No,Yes,No,3.250,3
"Punjabi Tadka",1,"New Delhi",77.2870265,28.6369816,"North Indian",No,No,No,5.200,2.8
"Rocking Woods",1,"New Delhi",77.2860199,28.6369716,"North Indian, Chinese, Fast Food",Yes,Yes,No,15.600,2.6
"Shawarma Wala",1,"New Delhi",77.286309,28.6367759,"Fast Food",No,No,No,3.250,2.5
Subway,1,"New Delhi",77.2862019,28.6371001,"American, Fast Food, Salad, Healthy Food",No,Yes,No,6.500,2.5
"The Yellow Chilli",1,"New Delhi",77.2860211,28.6370146,"North Indian, Mughlai",Yes,Yes,No,19.500,2.7
"The Yummy Chilli",1,"New Delhi",77.2870265,28.6369816,"Mughlai, North Indian",No,No,No,7.800,2.9
"United Punjab",1,"New Delhi",77.2860812,28.6369762,"North Indian, Mughlai",No,Yes,No,7.800,2.5
McDonald's,1,"New Delhi",77.2867383,28.6367012,"Fast Food, Burger",No,Yes,No,6.500,3.6
Vintro,1,"New Delhi",77.2861742,28.6370758,Cafe,No,Yes,No,4.550,3.9
"Wow! Momo",1,"New Delhi",77.2867839,28.636911,"Tibetan, Chinese",No,No,No,4.550,3.5
"34, Chowringhee Lane",1,"New Delhi",77.2861642,28.6367213,"Fast Food",No,No,No,4.550,2.3
"Kebab Xpress",1,"New Delhi",77.2862848,28.6368649,"North Indian, Mughlai",No,Yes,No,7.800,2.4
"Moti Mahal Delux Tandoori Trail",1,"New Delhi",77.2861107,28.6370362,"North Indian, Mughlai",Yes,Yes,No,13.000,2.2
"Pizza Hut",1,"New Delhi",77.286103,28.637001,"Italian, Pizza, Fast Food",No,Yes,No,13.000,2.4
"The Golden Dragon",1,"New Delhi",77.2857573,28.6369891,"Chinese, Seafood, Japanese",Yes,No,No,19.500,2.4
"Yo! China",1,"New Delhi",77.2860344,28.6367037,Chinese,Yes,Yes,No,11.700,2
Hawkers,1,"New Delhi",77.1573156,28.5232091,Chinese,No,Yes,No,7.800,3.4
Nirula's,1,"New Delhi",77.1538018,28.531431,"Fast Food, North Indian, Desserts, Ice Cream",No,Yes,No,14.300,3
"Sagar Ratna",1,"New Delhi",77.155416,28.5251312,"South Indian, North Indian",No,Yes,No,7.800,2.8
Tribe,1,"New Delhi",77.1655919,28.5207314,"Continental, Seafood, North Indian",Yes,No,No,28.600,3.3
"Angels in my Kitchen",1,"New Delhi",77.1538189,28.5312664,"Bakery, Desserts, Fast Food",No,Yes,No,4.550,3.7
"Beijing Street",1,"New Delhi",77.1584474,28.5183003,"Chinese, Thai, Fast Food",No,Yes,No,8.450,3.8
"Bun Intended",1,"New Delhi",77.16529693,28.52331992,"Burger, American, Fast Food",No,Yes,No,11.050,3.8
"Captain Chang",1,"New Delhi",77.168407,28.522112,"Chinese, Thai",No,Yes,No,13.000,3.9
"Captain Grub",1,"New Delhi",77.1710434,28.5194758,"American, Fast Food",No,Yes,No,13.000,3.8
"Clemency- The Restaurant & Cafe",1,"New Delhi",77.16119282,28.51901836,"Continental, Italian, North Indian, Chinese, Lebanese",Yes,Yes,No,11.700,3.8
"Flaming Chilli Pepper",1,"New Delhi",77.1611802,28.519173,"Chinese, Italian, North Indian",Yes,Yes,No,11.700,3.8
"Hong Kong Express",1,"New Delhi",77.153852,28.5313867,"Chinese, Thai",No,Yes,No,10.400,3.7
Majeed's,1,"New Delhi",77.1517362,28.5336506,"Mughlai, North Indian",No,Yes,No,10.400,3.5
Majlis-e-Mughal,1,"New Delhi",77.1611509,28.5191138,Mughlai,Yes,Yes,No,11.700,3.5
"Mickey's Kitchen",1,"New Delhi",77.165415,28.514649,"Continental, American, Italian",No,Yes,No,12.350,3.9
Nanking,1,"New Delhi",77.1482216,28.5367732,"Chinese, Seafood",Yes,Yes,No,19.500,3.6
"Nawab Dera",1,"New Delhi",77.1357431,28.5254999,"North Indian, Mughlai, Biryani",No,Yes,No,8.450,3.8
"The Cafe",1,"New Delhi",77.1553898,28.5291446,Cafe,No,Yes,No,13.000,3.8
"The Village Caf刺",1,"New Delhi",77.1619331,28.519062,"Cafe, American, Italian, North Indian, Chinese",No,Yes,No,9.100,3.7
Cookfresh,1,"New Delhi",0,0,Asian,No,No,No,10.400,0
"Cafe Connect",1,"New Delhi",77.16498211,28.51428649,"Cafe, Bakery",No,Yes,No,9.100,4.2
"Happy Hakka",1,"New Delhi",77.1520605,28.5332879,Chinese,No,Yes,No,8.450,4.1
"Indian Saffron Co.",1,"New Delhi",77.166526,28.519511,"North Indian, Mughlai",No,Yes,No,11.700,4.2
"DCK- Dana Choga's Kitchen",1,"New Delhi",77.156659,28.5250993,"North Indian, Mughlai",No,Yes,No,10.400,2.9
"Domino's Pizza",1,"New Delhi",77.1566714,28.5251629,"Pizza, Fast Food",No,No,No,9.100,2.8
"Sagar Ratna",1,"New Delhi",77.1566476,28.524981,"South Indian, North Indian",No,No,No,7.800,3.3
"Shree Bhagatram",1,"New Delhi",77.1564626,28.5248609,"North Indian, Chinese, South Indian, Mithai",No,Yes,No,8.450,3.3
Subway,1,"New Delhi",77.1561628,28.5250677,"American, Fast Food, Salad, Healthy Food",No,Yes,No,6.500,2.5
"Biryani Blues",1,"New Delhi",77.1569671,28.5251478,"Biryani, Hyderabadi",No,Yes,No,9.750,3.9
"Kebab Gali",1,"New Delhi",77.1566644,28.52506,"North Indian, Mughlai, Biryani",No,Yes,No,7.800,3.9
KFC,1,"New Delhi",77.1561251,28.5251233,"American, Fast Food",No,Yes,No,6.500,3.6
"Tipu Sultan",1,"New Delhi",77.1566556,28.5249865,"North Indian, Mughlai",Yes,Yes,No,11.050,3.7
"Angels in my Kitchen",1,"New Delhi",77.15988658,28.56104814,"Bakery, Desserts, Fast Food",No,Yes,No,4.550,3.2
Barista,1,"New Delhi",77.16407988,28.55705291,Cafe,No,Yes,No,8.450,3.3
"Bengal Sweet Palace",1,"New Delhi",77.16369264,28.56517455,"Mithai, Street Food",No,No,No,1.950,3.3
"Bread'D Bites",1,"New Delhi",77.15966111,28.56100556,"Bakery, Desserts, Fast Food",No,No,No,1.950,3.1
"Chinese Hut",1,"New Delhi",77.16423243,28.55793018,Chinese,No,No,No,5.200,3.4
"Foodland by Orchid",1,"New Delhi",77.15538889,28.56141389,"North Indian, South Indian, Mughlai",Yes,No,No,11.700,2.9
"From The Kitchen of Mala Bindra",1,"New Delhi",77.1624016,28.571381,Bakery,No,No,No,3.250,3.1
"Go Kylin",1,"New Delhi",77.16369834,28.55900888,"Japanese, Chinese, Asian, Malaysian, Thai, Vietnamese",No,Yes,No,19.500,2.8
"Green Chick Chop",1,"New Delhi",77.159666,28.561011,"Raw Meats, North Indian, Fast Food",No,No,No,4.550,3.3
Hawkers,1,"New Delhi",77.16311596,28.55760213,Chinese,No,Yes,No,3.900,2.7
HotPlate,1,"New Delhi",0,0,"Fast Food, North Indian",No,No,No,1.950,3.1
"New Janta Restaurant",1,"New Delhi",77.1583987,28.5677118,"North Indian, Mughlai",No,No,No,7.800,3.1
Rainbows,1,"New Delhi",77.15505794,28.56157466,"Bakery, Fast Food",No,Yes,No,5.200,3.2
"Sinfully Yours",1,"New Delhi",77.15976667,28.55818056,"Bakery, Desserts",No,Yes,No,3.900,3.3
"Slice of Italy",1,"New Delhi",77.17082061,28.55888991,"Italian, Pizza, Bakery",No,Yes,No,9.100,2.8
"Spice Deli",1,"New Delhi",77.164272,28.557864,"North Indian, Chinese",Yes,Yes,No,14.300,3.3
"Twenty Four Seven",1,"New Delhi",77.16321856,28.55788513,"Fast Food, North Indian",No,No,No,3.900,3.1
"Uncle Tom's Steamed Hot Dogs",1,"New Delhi",77.16419167,28.55761667,"Fast Food",No,No,No,2.600,3.3
AOWLS,1,"New Delhi",77.15067118,28.52951508,"Chinese, Fast Food",No,Yes,No,3.900,3.5
"Costa Coffee",1,"New Delhi",77.164368,28.557223,Cafe,No,No,No,7.800,3.6
"Georgia Dakota",1,"New Delhi",77.15496004,28.56139062,"Bakery, Desserts",No,No,No,5.850,3.6
"Instapizza After Hours",1,"New Delhi",77.161681,28.572131,"Pizza, Fast Food",No,Yes,No,11.700,3.5
"The Pint Room",1,"New Delhi",77.15516992,28.56151959,"Finger Food, Continental, Italian",Yes,No,No,22.100,3.7
"Anthony's Kitchen",1,"New Delhi",77.16367822,28.55747579,"North Indian, South Indian",No,No,No,3.250,0
Bakermania,1,"New Delhi",0,0,"Bakery, Fast Food",No,No,No,5.200,0
"Cafe Coffee Day",1,"New Delhi",77.16442622,28.55736507,Cafe,No,No,No,5.850,0
"Cones & Curries",1,"New Delhi",77.16460492,28.55747844,"North Indian",No,No,No,3.900,0
Giani,1,"New Delhi",77.16341134,28.55748345,"Ice Cream, Desserts",No,No,No,5.200,0
"Kaptain Bakery",1,"New Delhi",77.16429355,28.55870848,Bakery,No,No,No,2.600,0
"Kayasth Cuisine",1,"New Delhi",77.15520881,28.56118272,Mughlai,No,No,No,13.000,0
"Mahinder Food Corner",1,"New Delhi",77.16458414,28.55775173,"North Indian, Street Food",No,No,No,2.600,0
"Mohanty Bakery & Confectionery",1,"New Delhi",0,0,Bakery,No,No,No,2.600,0
"Practically Perfect",1,"New Delhi",77.16454,28.55811,"Bakery, Desserts",No,No,No,6.500,0
"Take Away Depot",1,"New Delhi",0,0,"Chinese, Mughlai, North Indian",No,No,No,7.800,0
"The Artful Baker",1,"New Delhi",0,0,"Bakery, Fast Food",No,No,No,7.800,0
"Perch Wine & Coffee Bar",1,"New Delhi",77.16411,28.559058,"Cafe, European",No,No,No,26.000,4.3
"Aggarwal Confectionary",1,"New Delhi",77.317668,28.5997151,"Street Food, Bakery",No,No,No,0.650,2.8
"Aggarwal Sweet Corner",1,"New Delhi",77.3175176,28.5997276,"Mithai, Street Food",No,No,No,1.950,2.9
Ananda's,1,"New Delhi",77.3176784,28.6001,"South Indian, Chinese",No,No,No,4.550,3
"Ankur Family Restaurant",1,"New Delhi",77.3062099,28.5892967,"North Indian, Chinese",No,No,No,6.500,2.8
"Ayush Restaurant",1,"New Delhi",77.30796732,28.59103534,"North Indian",No,No,No,5.200,3.2
"Chef's Paradise",1,"New Delhi",77.30650049,28.59154464,"North Indian, Mughlai, Chinese",No,Yes,No,5.200,3.1
"Domino's Pizza",1,"New Delhi",77.3021052,28.5891084,"Pizza, Fast Food",No,No,No,9.100,2.6
"Fatafat Fast Food",1,"New Delhi",77.30853528,28.58950538,"Chinese, Fast Food",No,No,No,5.850,3.3
Giani,1,"New Delhi",77.3205872,28.6002622,"Ice Cream, Desserts",No,No,No,3.900,3
"Green Tea Fanatics",1,"New Delhi",77.32028972,28.60043838,"Beverages, Fast Food",No,No,No,3.250,3.4
Khansama,1,"New Delhi",77.3040391,28.5891093,"North Indian, Mughlai",No,No,No,4.550,3.3
"Pauls Food",1,"New Delhi",77.3164521,28.6013457,"North Indian, Chinese",No,No,No,7.150,2.9
"Punjabi Vaishno Rasoi",1,"New Delhi",77.3145157,28.601793,"North Indian",No,No,No,2.600,2.9
"Republic of Chicken",1,"New Delhi",77.3203951,28.6000397,"Raw Meats, Fast Food",No,No,No,5.200,2.9
"Taj Sweets",1,"New Delhi",77.3226158,28.6011417,Mithai,No,No,No,1.300,3.1
"The Cake",1,"New Delhi",77.31136166,28.59819588,Bakery,No,No,No,2.600,3
"The Food Court",1,"New Delhi",77.30725687,28.59087872,"Fast Food, Chinese",No,Yes,No,5.200,3.7
"Adi's Restaurant",1,"New Delhi",77.3071359,28.5908127,"North Indian",No,No,No,3.900,0
"Aggarwal Sweet & Bakers",1,"New Delhi",0,0,"Mithai, Street Food",No,No,No,1.950,0
"Aggarwal Sweets",1,"New Delhi",77.3143328,28.6017649,Desserts,No,No,No,1.950,0
"Aggarwal Sweets",1,"New Delhi",77.30720289,28.59080159,"Mithai, Street Food",No,No,No,1.300,0
"Always Eat Green",1,"New Delhi",77.3078976,28.5901234,"North Indian, South Indian, Chinese",No,No,No,3.900,0
"Anjali Resaturant",1,"New Delhi",77.3066274,28.5914444,"North Indian",No,No,No,2.600,0
"Annapoorna Bhojanalya",1,"New Delhi",77.3062381,28.5891961,"North Indian",No,No,No,1.300,0
"Anupam Eating Point",1,"New Delhi",77.3074392,28.5908336,"North Indian",No,No,No,1.950,0
"Bikaner Rasoi",1,"New Delhi",77.3159908,28.601005,"North Indian",No,No,No,3.250,0
"Cafe Mom",1,"New Delhi",77.3057921,28.5923035,"North Indian",No,No,No,1.300,0
"Cafe Youth",1,"New Delhi",77.312519,28.6021139,Chinese,No,No,No,4.550,0
"Cake Express",1,"New Delhi",77.3097342,28.59794885,Bakery,No,No,No,4.550,0
"Cake Knighter",1,"New Delhi",0,0,Bakery,No,No,No,3.900,0
"Catchup Green",1,"New Delhi",77.315899,28.600942,"Fast Food",No,No,No,3.900,0
"D Food",1,"New Delhi",0,0,"North Indian, Street Food",No,No,No,2.600,0
"Delicious Cake",1,"New Delhi",0,0,Bakery,No,No,No,3.900,0
"Famous Parantha and Poori Sabzi",1,"New Delhi",77.3085095,28.5893763,"North Indian",No,No,No,0.650,0
"FM Biryani Point",1,"New Delhi",0,0,Biryani,No,No,No,1.950,0
"Food Plaza",1,"New Delhi",77.3222402,28.6013619,"Chinese, Fast Food",No,No,No,3.250,0
Foodiez,1,"New Delhi",77.3206228,28.6002914,"Street Food",No,No,No,1.950,0
"Goli Vada Pav No. 1",1,"New Delhi",0,0,"Street Food",No,No,No,1.300,0
"Hyderabad's Delight",1,"New Delhi",0,0,"Hyderabadi, Biryani",No,No,No,5.200,0
"Khan Tandoori Hub",1,"New Delhi",77.30728882,28.5915558,"North Indian, Mughlai",No,No,No,6.500,0
"Khan Tandoori Nights",1,"New Delhi",77.30676837,28.59133326,Mughlai,No,No,No,5.200,0
Meatwale.com,1,"New Delhi",77.32050229,28.60012224,"Raw Meats",No,No,No,1.950,0
"New Aggarwal Sweets & Fast Food",1,"New Delhi",77.3067747,28.5900965,"Mithai, Fast Food",No,No,No,1.950,0
"Night Munchers",1,"New Delhi",77.3071878,28.5908905,"North Indian",No,No,No,6.500,0
"Old Moradabadi Chicken Corner",1,"New Delhi",77.30620712,28.5890838,"North Indian",No,No,No,5.200,0
"Richa's Bakery",1,"New Delhi",77.31154975,28.59744877,Bakery,No,No,No,5.200,0
"Riyaz Biryani Corner",1,"New Delhi",77.30837971,28.58980772,"Biryani, North Indian",No,No,No,1.950,0
"Rudra The Dhaba",1,"New Delhi",77.3065745,28.5914473,"North Indian",No,No,No,2.600,0
"Seven Star Pizza",1,"New Delhi",77.305843,28.5923018,Pizza,No,No,No,5.200,0
"Shahi Muradabadi Chicken Biryani",1,"New Delhi",77.3080751,28.5897432,Biryani,No,No,No,1.950,0
"Shree Krishna Restaurant",1,"New Delhi",77.3033247,28.5891562,"North Indian, Chinese",No,No,No,2.600,0
"Shree Sai Bhog",1,"New Delhi",77.3174634,28.6000138,"Chinese, North Indian, South Indian",No,No,No,3.250,0
"Soni Food Court",1,"New Delhi",77.30764378,28.59086665,"North Indian",No,No,No,1.950,0
"South Street Cafe",1,"New Delhi",77.3224363,28.6014833,"South Indian",No,No,No,2.600,0
"Special Chicken Biryani",1,"New Delhi",77.30622523,28.5890367,Biryani,No,No,No,1.300,0
"Sweets n Treats",1,"New Delhi",77.3068428,28.59118048,"Street Food",No,No,No,0.650,0
"The Royal Prestige",1,"New Delhi",77.3078541,28.5899346,"North Indian, South Indian",No,No,No,1.300,0
"Twenty Four Seven",1,"New Delhi",77.304436,28.583353,"Fast Food, North Indian",No,No,No,3.900,0
"Two Friends Roll Corner",1,"New Delhi",0,0,"Fast Food, Street Food",No,No,No,1.300,0
Waikiki,1,"New Delhi",0,0,"Chinese, North Indian",No,No,No,5.200,0
"Zaika Chicken Corner",1,"New Delhi",77.3080954,28.58927604,"Biryani, North Indian",No,No,No,1.950,0
Zombiez,1,"New Delhi",0,0,"Chinese, North Indian",No,No,No,6.500,0
"366 Junction",1,"New Delhi",77.2010382,28.6928867,"Cafe, North Indian, Chinese",Yes,No,No,10.400,3.3
"Black & Brew",1,"New Delhi",77.2023857,28.6895227,Chinese,No,No,No,3.900,3.1
"Hari Om Bhojanalaya",1,"New Delhi",77.197804,28.6921294,"North Indian",No,No,No,3.900,3.4
"Nalwa's Hotspot",1,"New Delhi",77.1965012,28.6928555,Chinese,No,No,No,3.900,3.1
"Pasta Hub",1,"New Delhi",77.201128,28.6916414,Italian,No,No,No,2.600,3
"Rock n Wood Cafe",1,"New Delhi",77.201667,28.6899018,"North Indian, Chinese",No,Yes,No,6.500,3.4
"Roll Corner",1,"New Delhi",77.2011936,28.6918964,"Fast Food",No,Yes,No,2.600,3.3
"Shree Nandhini Cafe",1,"New Delhi",77.2016171,28.6898007,"South Indian, Chinese",No,No,No,4.550,3.3
